@relation 'RBF drift, 50/50 centriod drifted, speed 1.0E-4 generators.RandomRBFGeneratorDrift -s 1.0E-4 -r 0 -i 0'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data

0.06957054050307163,0.3316539439799041,0.7079974369133781,0.1741372528466813,0.6960416568949215,0.7130317024611907,0.13732253766190794,-0.05745731815544501,0.06195489843279102,0.8332735684793627,class2
0.7056674410809485,0.3246847593881261,0.6516435641545105,0.8781905016006575,0.7587902649181182,0.10090710709823604,0.09706127782134259,0.3086148859743633,0.5756281262150855,0.382545250431563,class2
0.8183139820274704,0.7047782708902952,0.5568005360380681,0.3490336654551859,0.636336878761987,-0.014790970531526934,0.2157642471342847,0.7485778804697024,0.9990085694568431,0.45068092574271273,class1
-0.08010494127167767,0.03227503897405254,-0.04521451512254779,0.7176606263220389,1.1110111399660891,-0.23803975617927325,1.3859202825801433,0.4497956445898944,-0.23048893304613172,0.40642129863304505,class1
0.4590493627098564,0.6235718825331158,0.545126975609389,0.28817238384631944,0.12747975749063464,0.7946146414343701,0.9070315059209928,0.7325774504665056,0.12736355022812307,0.5403407242379691,class2
0.4867783123654688,0.29820333198523,0.5871952159084071,0.25986210623862255,1.06025516078731,0.4058174283437628,0.4188961683376333,0.005126784785071198,0.09799969987828615,0.5776747947666278,class1
0.2186745821692885,0.6008183440636106,0.5589151116718064,0.7617015753234158,0.21846644006355587,0.9624052258118762,0.48273359683213224,0.3901969118869707,0.5976548320297509,0.2414410690983473,class2
0.5529224610994738,0.4333928023108534,0.6204405286072245,0.3238309461059884,0.22403734227723326,0.26177998453081525,0.19494199946836263,0.31685523540101035,0.6378568434521982,0.02637477152387728,class1
0.8582672243920303,0.11039357633979544,0.7559724966824611,0.7648711144051175,0.6760916355387778,0.07680824862225748,0.8401367673998416,0.2982879667030671,0.9079779337673878,0.8844437080484172,class1
0.9102602012458803,0.8186336711841842,0.6853390845977928,0.11125290278652976,1.041662332647351,0.9801731120360059,1.1040952514292588,0.04427362070115967,0.04545863365960923,0.5076044988133354,class1
