@relation noaa

@attribute Temperature numeric
@attribute DewPoint numeric
@attribute SeaLevelPressure numeric
@attribute Visibility numeric
@attribute AverageWindSpeed numeric
@attribute MaximumSustainedWindSpeed numeric
@attribute MaximumTemperature numeric
@attribute MinimumTemperature numeric
@attribute class {TRUE,FALSE}

@data
6.166666666666667,5.666666666666668,1010.8874363258485,23.4,2.3,4.1,7.3888888888888875,5.222222222222221,FALSE
5.7222222222222205,4.833333333333335,1010.8874363258485,3.6,2.0,4.1,6.8888888888888875,2.999999999999999,FALSE
4.555555555555557,3.777777777777776,1010.8874363258485,34.5,4.8,7.0,5.777777777777777,2.999999999999999,FALSE
7.88888888888889,7.055555555555557,1010.8874363258485,62.9,2.4,7.0,10.72222222222222,6.277777777777776,FALSE
9.277777777777779,7.944444444444443,1010.8874363258485,64.9,4.7,9.9,11.888888888888888,7.3888888888888875,FALSE
9.888888888888888,7.88888888888889,1010.8874363258485,60.4,7.7,14.0,11.277777777777777,9.11111111111111,FALSE
11.38888888888889,6.166666666666667,1010.8874363258485,99.4,7.9,16.9,16.88888888888889,7.3888888888888875,FALSE
11.444444444444445,5.166666666666665,1010.8874363258485,99.4,5.4,16.9,17.388888888888886,6.277777777777776,TRUE
6.555555555555554,4.666666666666666,1010.8874363258485,99.4,1.7,6.0,12.999999999999998,0.22222222222222143,TRUE
8.666666666666668,6.333333333333332,1010.8874363258485,99.4,6.2,12.0,12.999999999999998,5.777777777777777,FALSE
7.055555555555557,5.666666666666668,1010.8874363258485,91.7,2.9,7.0,10.222222222222221,4.61111111111111,FALSE
6.444444444444445,4.666666666666666,1010.8874363258485,99.4,2.9,7.0,11.277777777777777,4.11111111111111,FALSE
6.666666666666666,6.222222222222223,1010.8874363258485,50.1,0.5,2.9,10.72222222222222,4.61111111111111,FALSE
7.555555555555556,5.777777777777777,1010.8874363258485,58.2,1.6,4.1,12.388888888888888,3.4999999999999982,FALSE
6.833333333333331,4.2777777777777795,1010.8874363258485,99.4,1.9,6.0,12.388888888888888,1.2777777777777761,TRUE
5.999999999999998,3.611111111111111,1010.8874363258485,99.4,3.7,8.0,10.72222222222222,3.4999999999999982,TRUE
1.4444444444444453,-2.7222222222222214,1010.8874363258485,99.4,4.8,12.0,6.8888888888888875,-2.6111111111111107,TRUE
0.4999999999999992,-2.666666666666667,1010.8874363258485,99.4,5.7,8.0,1.888888888888888,-0.3888888888888885,FALSE
-0.8888888888888896,-5.166666666666667,1010.8874363258485,87.4,1.8,5.1,1.888888888888888,-2.6111111111111107,FALSE
-1.6111111111111103,-3.6666666666666674,1010.8874363258485,64.3,3.6,8.9,0.22222222222222143,-4.222222222222223,FALSE
-5.777777777777777,-8.166666666666666,1010.8874363258485,99.4,2.4,6.0,0.22222222222222143,-11.5,TRUE
-2.5,-5.055555555555556,1010.8874363258485,99.4,3.8,9.9,-0.3888888888888885,-3.722222222222222,TRUE
-4.777777777777779,-7.388888888888889,1010.8874363258485,83.6,2.1,5.1,-0.8888888888888896,-10.88888888888889,FALSE
-5.555555555555555,-8.38888888888889,1010.8874363258485,99.4,2.7,6.0,-1.4999999999999996,-12.0,TRUE
-10.944444444444445,-13.5,1010.8874363258485,69.6,0.4,2.9,-2.000000000000001,-20.27777777777778,FALSE
-8.833333333333332,-11.5,1010.8874363258485,86.8,5.8,9.9,-2.6111111111111107,-12.61111111111111,TRUE
-6.555555555555555,-9.444444444444445,1010.8874363258485,83.8,6.0,12.0,-3.722222222222222,-9.777777777777779,FALSE
-5.444444444444445,-8.61111111111111,1010.8874363258485,91.7,4.3,8.9,-3.1111111111111116,-7.611111111111111,FALSE
-5.111111111111111,-8.88888888888889,1010.8874363258485,80.1,6.5,9.9,-3.722222222222222,-7.000000000000001,FALSE
-4.388888888888888,-6.722222222222223,1010.8874363258485,56.3,5.6,9.9,-2.6111111111111107,-6.499999999999999,FALSE
-5.555555555555555,-7.611111111111111,1010.8874363258485,68.5,3.6,8.9,-3.722222222222222,-7.000000000000001,FALSE
-3.888888888888889,-5.833333333333333,1010.8874363258485,80.0,5.0,8.0,-1.4999999999999996,-6.499999999999999,FALSE
-6.555555555555555,-8.5,1010.8874363258485,79.4,2.5,5.1,-0.8888888888888896,-12.0,FALSE
-12.222222222222221,-13.722222222222221,1010.8874363258485,91.7,0.2,2.9,-5.277777777777778,-16.38888888888889,TRUE
-4.833333333333333,-6.0555555555555545,1010.8874363258485,49.4,4.6,9.9,-2.000000000000001,-12.61111111111111,TRUE
-3.333333333333333,-4.888888888888889,1010.8874363258485,68.6,6.3,9.9,1.888888888888888,-7.000000000000001,FALSE
0.38888888888889045,-0.8888888888888896,1010.8874363258485,36.7,3.4,8.9,2.388888888888887,-0.8888888888888896,FALSE
0.16666666666666508,0.0,1010.8874363258485,4.3,2.9,5.1,0.777777777777777,-0.3888888888888885,FALSE
-1.0000000000000004,-1.8333333333333337,1010.8874363258485,43.3,3.8,9.9,0.22222222222222143,-2.000000000000001,FALSE
0.7222222222222207,0.0,1010.8874363258485,3.3,11.8,18.1,2.999999999999999,-0.3888888888888885,FALSE
1.1666666666666674,-0.11111111111111072,1010.8874363258485,72.2,8.4,13.0,1.888888888888888,0.777777777777777,FALSE
-0.4444444444444448,-2.1111111111111116,1010.8874363258485,60.5,4.4,9.9,1.2777777777777761,-2.6111111111111107,FALSE
-2.9444444444444446,-3.9999999999999996,1010.8874363258485,16.9,0.0,10.314806737855317,-0.8888888888888896,-4.222222222222223,FALSE
-6.333333333333332,-7.555555555555556,1010.8874363258485,35.4,1.4,5.1,-1.4999999999999996,-10.88888888888889,FALSE
-13.055555555555555,-14.833333333333332,1010.8874363258485,62.8,1.7,7.0,-4.777777777777779,-19.77777777777778,TRUE
-15.388888888888888,-17.38888888888889,1010.8874363258485,99.4,0.0,10.314806737855317,-12.0,-18.722222222222225,TRUE
-17.444444444444443,-19.555555555555557,1010.8874363258485,60.7,2.1,11.1,-8.111111111111112,-19.77777777777778,FALSE
-8.777777777777779,-12.61111111111111,1010.8874363258485,99.4,9.6,14.0,-7.000000000000001,-12.0,TRUE
-8.111111111111112,-10.0,1010.8874363258485,38.7,9.1,13.0,-6.499999999999999,-12.0,FALSE
-6.333333333333332,-7.055555555555555,1010.8874363258485,11.9,3.9,12.0,-5.277777777777778,-8.111111111111112,FALSE
-8.333333333333334,-9.444444444444445,1010.8874363258485,3.7,2.7,8.0,-6.499999999999999,-9.777777777777779,FALSE
-5.833333333333333,-8.166666666666666,1010.8874363258485,36.6,10.9,15.9,-4.777777777777779,-6.499999999999999,FALSE
-10.833333333333334,-12.944444444444445,1010.8874363258485,99.4,5.9,15.9,-4.777777777777779,-15.277777777777777,TRUE
-14.777777777777779,-16.38888888888889,1010.8874363258485,99.4,2.4,6.0,-10.88888888888889,-16.38888888888889,TRUE
-16.333333333333332,-18.666666666666668,1010.8874363258485,79.0,1.9,7.0,-12.61111111111111,-21.38888888888889,FALSE
-13.722222222222221,-16.333333333333332,1010.8874363258485,55.8,7.3,12.0,-12.61111111111111,-15.277777777777777,FALSE
-14.222222222222223,-17.055555555555554,1010.8874363258485,35.8,4.9,9.9,-13.11111111111111,-15.277777777777777,FALSE
-17.666666666666668,-21.88888888888889,1010.8874363258485,5.7,0.4,2.9,-14.222222222222223,-20.27777777777778,FALSE
-19.77777777777778,-24.77777777777778,1010.8874363258485,44.2,1.1,2.9,-16.38888888888889,-24.77777777777778,FALSE
-24.666666666666664,-31.166666666666668,1010.8874363258485,33.2,0.1,2.9,-22.0,-26.38888888888889,FALSE
-15.722222222222221,-20.055555555555557,1010.8874363258485,33.0,3.1,8.0,1.5650358019681851,-21.38888888888889,FALSE
